Subject,Horizon,alpha,side,sigma
mmjtfqmrci8uq48qmlr7rqxi.,1,0.9308748135646644,-16.32844507732537,25.85747275961008
mmjtfqmrci8uq48qmlr7rqxi.,6,2.067459261614223,-1.7613462697186888,18.31341295079892
n73q699ikrhdki2khtk0acey.,1,-19.532255375955927,3.899349135427582,14.293151819903308
n73q699ikrhdki2khtk0acey.,6,-19.213964075529404,3.977025433918307,13.966751632209686
nk3at8lfn0o3igrzttlx3t7g.,1,-45.77026894867418,6.8966883776129215,39.48517485783548
nk3at8lfn0o3igrzttlx3t7g.,6,-48.30225628075025,6.2963681993702245,13.072854208893775
nutt3fvcqnnifj3l6uxjs0yo.,1,0.0010146917628642046,-0.0035053649286325545,404673174855.55664
nutt3fvcqnnifj3l6uxjs0yo.,6,-0.0032185225268479885,-7.9054122249425e-05,2570350091.2593594
nvyarhic8nix5bhiico65vht.,1,3.746385712484768,2.5059183535641525,14.277506839336992
nvyarhic8nix5bhiico65vht.,6,-8.033768093997994,-0.11147311395192042,15.469040126812853
nyaqibgys6bhobnj2c2xplz3.,1,5.019656396151895,5.763281567783774,20.353604037260457
nyaqibgys6bhobnj2c2xplz3.,6,2.371173789566428,14.707091210600753,29.08523773349848
pfpu8ycuuz69vefmakpdrsom.,1,0.03506818542093367,-4.869749313383625,21.20413439618921
pfpu8ycuuz69vefmakpdrsom.,6,-5.098058046047822,2.619668636436188,21.97083376465291
qe48pgqry97335lt6mio0v5n.,1,8.139345483247023,0.7444393327297807,11.179277213036638
qe48pgqry97335lt6mio0v5n.,6,-22.99944682129409,-0.029983846763844933,24.330368091352184
qnz9x517dryezj4ubt2ugqnu.,1,0.012747334764753728,-10.935014163529777,31.10731442810737
qnz9x517dryezj4ubt2ugqnu.,6,0.026155262778752866,-3.9073301378295073,28.16589823586424
qr8vewgc6ztrr4xft956iugr.,1,0.9457200355403078,6.853716238217919,26.25817870566174
qr8vewgc6ztrr4xft956iugr.,6,-21.736782164316462,0.16148130253347295,32.94781016179359
qzfg5c2l3alspinn9ir3loo2.,1,-5.811432473408825,-2.9203616021071297,30.881251999128985
qzfg5c2l3alspinn9ir3loo2.,6,-9.824671166881858,0.07511015236300303,20.872784206104896
r7ds1nnw53cxvgcdga3i0xr9.,1,-5.8442779493644945,-2.9145905248314135,28.226501439699586
r7ds1nnw53cxvgcdga3i0xr9.,6,0.12657169209920685,6.116924061544853,15.107703446758208
ryp8pbrx06o3lf9kk3xmrvd4.,1,-18.190350707575963,0.3116880404149261,26.740925611573267
ryp8pbrx06o3lf9kk3xmrvd4.,6,-46.60303850963317,0.003635890472264139,114.30427985637361
s7svn5ooz9hjgnhh8y2rk49w.,1,-13.889398489798912,-0.7531999088897557,18.714211491267395
s7svn5ooz9hjgnhh8y2rk49w.,6,-8.219615566614555,1.7279940718812123,16.28644599736997
sk8xhhz7i16yvcknat7l6myb.,1,-16.816335568125773,-15.82591349104148,38.832908621051935
sk8xhhz7i16yvcknat7l6myb.,6,-14.331044133597132,-9.794134415676341,33.06957929579834
so1kmb7czojgpong8ho5kokg.,1,1.4401583476903872,3.941794893112263,32.399514523011305
so1kmb7czojgpong8ho5kokg.,6,0.3912360496986516,4.584115741825939,15.379424505518008
t2u2ja58o53je7gqs3l6gs9f.,1,24.29089495503846,-0.4317928407496263,26.03844051006675
t2u2ja58o53je7gqs3l6gs9f.,6,6.3432000457617175,-7.725662210944615,12.765272985838987
tj5bifpb7nbzq1y66xilapy6.,1,-4.03212830605023,0.13472090220016714,15.80780545806377
tj5bifpb7nbzq1y66xilapy6.,6,-21771.600858304046,0.003877960504126285,12551.556828540062
u7bsetm5waqp5rswdz0kiidq.,1,1.4158506103944624,2.471445730245044,12.1810481750622
u7bsetm5waqp5rswdz0kiidq.,6,0.03298359846485489,12.914193799943352,32.84655493919903
u97vx3l7dr1vnjgzejub79zv.,1,-16.736645742707147,0.1292240437564197,24.137295265156173
u97vx3l7dr1vnjgzejub79zv.,6,-26.917173488635637,0.33635199649063274,21.490016690455306
v129jk07ciltivmjwqcm78ol.,1,0.8844472295684889,5.912010013076604,25.57879741684451
v129jk07ciltivmjwqcm78ol.,6,6.125071228570942,0.36310227599203476,27.899216346746762
wugb7esovvyay7hltfl8153g.,1,10.655114435601975,4.019435152174299,25.52143457088782
wugb7esovvyay7hltfl8153g.,6,1.620004925093307,4.65624285476469,29.45651981868645
wyx9wrvsnqb4mdvsmwh9e732.,1,-13.622507967753348,0.2351462670017364,18.32313061093601
wyx9wrvsnqb4mdvsmwh9e732.,6,-3.7767901536836295,-9.82769704546024,24.83889593296225
x43ns0nnesa95h5pltokft2t.,1,-0.1679116636439484,-7.358040175747261,16.488325950730363
x43ns0nnesa95h5pltokft2t.,6,-25.708945574397823,-4.375072364266042,27.758927806164568
xfucttob88f1yfubgjhreejv.,1,-15.791705583268342,0.4944072401230589,22.47145317966775
xfucttob88f1yfubgjhreejv.,6,-90.60743456790759,-0.21710749689014375,64.33989625230389
y499346vdq7cv9i092jpbydk.,1,1.8371850212112106,-11.899002849729808,23.059900057531756
y499346vdq7cv9i092jpbydk.,6,-11.524883347116637,0.13334514360621275,25.61403714879689
yjqxq9j80ck0kdjn648s83nd.,1,1.962783634854495,-8.613653669603162,17.794347873469075
yjqxq9j80ck0kdjn648s83nd.,6,-14.23364183344632,-4.667808228473791,12.514047108160321
ynqn6okc1pjgks2ugz6vyntw.,1,1.828844922405769,0.6604669868498084,22.417767105356244
ynqn6okc1pjgks2ugz6vyntw.,6,-6.666218619436967,10.620140710518223,30.46667914695565
yq58plsdt7gzeny0jok0dwgh.,1,3.095791602834178,1.767695952326557,27.772928786842755
yq58plsdt7gzeny0jok0dwgh.,6,-19.933405522380937,0.26924033468837716,29.799026395004848
