Subject,Horizon,alpha,side,sigma
nk3at8lfn0o3igrzttlx3t7g.,6,-20.0,4.791986379339608,9.985893329836014
nutt3fvcqnnifj3l6uxjs0yo.,1,-7.802580375293659,0.107320306864383,25.63407543998379
nutt3fvcqnnifj3l6uxjs0yo.,6,-20.0,8.838640772849853,40.810788590955816
nvyarhic8nix5bhiico65vht.,1,6.925764444723528,4.27526528662714,8.164952351347267
nvyarhic8nix5bhiico65vht.,6,-9.67278701357174,0.3615616512218805,9.914670031828983
nyaqibgys6bhobnj2c2xplz3.,1,16.0802288342055,7.095810379617731,11.735782113066211
nyaqibgys6bhobnj2c2xplz3.,6,10.416112437481216,10.0,15.79890984842091
pfpu8ycuuz69vefmakpdrsom.,1,1.7248196750247653,-2.7245547427000054,4.932756827766528
pfpu8ycuuz69vefmakpdrsom.,6,-2.0783387631341266,1.5451717850597662,7.22965875933243
qe48pgqry97335lt6mio0v5n.,1,17.98445436777261,1.422195861466566,4.911027820139365
qe48pgqry97335lt6mio0v5n.,6,-12.057209589783328,-0.8936483382629287,8.295937281531227
qnz9x517dryezj4ubt2ugqnu.,1,-0.6102473118400603,-4.089633503815479,4.353930166152525
qnz9x517dryezj4ubt2ugqnu.,6,-0.7692198412192559,-1.4605614155816031,2.7986220806989444
qr8vewgc6ztrr4xft956iugr.,1,4.935170767943837,3.37422366371275,2.689216983161812
qr8vewgc6ztrr4xft956iugr.,6,-10.03688177010448,2.4335681892290295,15.107387887481426
qzfg5c2l3alspinn9ir3loo2.,1,-2.224741253589819,-1.3869998686215055,7.45598396910933
qzfg5c2l3alspinn9ir3loo2.,6,-5.140534615176506,0.15351498829827262,3.948021160994575
r7ds1nnw53cxvgcdga3i0xr9.,1,-3.2084577974641935,-1.8620633598724867,10.699452948430048
r7ds1nnw53cxvgcdga3i0xr9.,6,1.1443472350928299,4.601918138047166,8.204731149836844
ryp8pbrx06o3lf9kk3xmrvd4.,1,-6.0177533674101475,0.18340961483374169,6.688721444046934
ryp8pbrx06o3lf9kk3xmrvd4.,6,-5.071268629407165,0.1220862563823675,15.467504050881166
s7svn5ooz9hjgnhh8y2rk49w.,1,-2.774536553349408,-2.8427231927493266,3.225694041067538
s7svn5ooz9hjgnhh8y2rk49w.,6,2.9443386153853064,-1.8256256328708726e-06,1.000000082740371e-09
sk8xhhz7i16yvcknat7l6myb.,1,-2.0880848775146745,-5.887325937512327,8.465379451411886
sk8xhhz7i16yvcknat7l6myb.,6,-8.553014821083273,-7.7935372727354135,23.178334735463856
so1kmb7czojgpong8ho5kokg.,1,9.950471427065606,2.6152228161247875,17.416558528756926
so1kmb7czojgpong8ho5kokg.,6,3.970222665503079,3.172355109488822,4.683528476978985
t2u2ja58o53je7gqs3l6gs9f.,1,11.499702899984838,0.3658881529959982,8.595254034159609
t2u2ja58o53je7gqs3l6gs9f.,6,14.204755905409428,-5.759860760598326,7.183237824285096
tj5bifpb7nbzq1y66xilapy6.,1,1.6477504526710645,-1.5012086890986212,6.743024793345989
tj5bifpb7nbzq1y66xilapy6.,6,-20.0,0.014197743479944486,47.27423641099396
u7bsetm5waqp5rswdz0kiidq.,1,7.761264523245168,1.5108100003173939,3.8010598467928505
u7bsetm5waqp5rswdz0kiidq.,6,5.345595488500949,5.894234486513031,13.958673106026865
u97vx3l7dr1vnjgzejub79zv.,1,1.3211849457653557,-0.21310183345062608,2.695306373953357
u97vx3l7dr1vnjgzejub79zv.,6,-11.873386745024527,2.502683739087983,10.414048486734693
v129jk07ciltivmjwqcm78ol.,1,5.294480701098404,4.698162663050438,17.797481038658614
v129jk07ciltivmjwqcm78ol.,6,4.212154343643022,0.35438859394019206,14.703118872215322
wugb7esovvyay7hltfl8153g.,1,2.8637493319893736,2.724178111853957,5.77386035093626
